account_id,customer_id,account_type,product_code,open_date,close_date,status,interest_rate,credit_limit,branch_id,created_at,updated_at
ACCT00000509,CUST000413,CHECKING,CHK_PREMIUM,2023-11-30,2023-12-31,CLOSED,0.0494,,BR0009,2023-11-30 22:01:55,2023-11-30 16:14:06
ACCT00000510,CUST000413,SAVINGS,SAV_HIYIELD,2023-08-11,,ACTIVE,0.0512,,BR0009,2023-08-11 15:15:15,2023-08-11 07:13:53
ACCT00000511,CUST000414,SAVINGS,SAV_HIYIELD,2021-11-03,,ACTIVE,0.0063,,BR0011,2021-11-03 19:40:41,2021-11-03 11:18:19
ACCT00000512,CUST000414,SAVINGS,SAV_BASIC,2021-05-22,,ACTIVE,0.0113,,BR0011,2021-05-22 08:13:34,2021-05-22 06:31:34
ACCT00000513,CUST000415,SAVINGS,SAV_HIYIELD,2022-08-29,,ACTIVE,0.0339,,BR0019,2022-08-29 16:44:56,2022-08-29 15:22:39
ACCT00000514,CUST000415,SAVINGS,SAV_BASIC,2022-05-14,,ACTIVE,0.0289,,BR0019,2022-05-14 16:45:53,2022-05-14 15:05:33
ACCT00000515,CUST000416,CHECKING,CHK_BASIC,2023-09-17,,ACTIVE,0.0277,,BR0008,2023-09-17 08:10:58,2023-09-17 22:45:34
ACCT00000516,CUST000417,SAVINGS,SAV_HIYIELD,2023-09-01,,ACTIVE,0.0149,,BR0013,2023-09-01 22:56:10,2023-09-01 15:28:56
ACCT00000517,CUST000418,CHECKING,CHK_BASIC,2023-09-08,,ACTIVE,0.0539,,BR0008,2023-09-08 11:52:39,2023-09-08 20:05:50
ACCT00000518,CUST000418,LOAN,LOAN_PERSONAL,2023-12-26,,ACTIVE,0.2236,2000,BR0008,2023-12-26 19:24:33,2023-12-26 19:18:08
ACCT00000519,CUST000419,CREDIT,CC_REWARDS,2023-11-06,,ACTIVE,0.0756,50000,BR0007,2023-11-06 16:11:30,2023-11-06 10:33:29
ACCT00000520,CUST000420,LOAN,LOAN_PERSONAL,2020-07-21,,FROZEN,0.0699,25000,BR0018,2020-07-21 21:28:35,2020-07-21 13:53:17
ACCT00000521,CUST000421,CREDIT,CC_BASIC,2020-09-30,,FROZEN,0.0661,5000,BR0013,2020-09-30 17:52:55,2020-09-30 17:30:15
ACCT00000522,CUST000422,SAVINGS,SAV_BASIC,2022-10-10,,ACTIVE,0.0688,,BR0020,2022-10-10 20:31:41,2022-10-10 07:03:16
ACCT00000523,CUST000423,SAVINGS,SAV_HIYIELD,2023-11-14,,ACTIVE,0.0184,,BR0014,2023-11-14 10:10:35,2023-11-14 17:52:59
ACCT00000524,CUST000424,SAVINGS,SAV_HIYIELD,2022-07-25,,ACTIVE,0.0043,,BR0011,2022-07-25 10:21:21,2022-07-25 16:18:58
ACCT00000525,CUST000424,SAVINGS,SAV_BASIC,2023-04-06,,FROZEN,0.0785,,BR0011,2023-04-06 20:57:58,2023-04-06 20:41:02
ACCT00000526,CUST000425,SAVINGS,SAV_HIYIELD,2021-09-25,,ACTIVE,0.0633,,BR0019,2021-09-25 19:40:50,2021-09-25 15:25:55
ACCT00000527,CUST000426,CD,CD_12MO,2022-03-04,,ACTIVE,0.031,,BR0009,2022-03-04 06:19:17,2022-03-04 22:42:59
ACCT00000528,CUST000427,SAVINGS,SAV_BASIC,2021-02-05,,ACTIVE,0.0572,,BR0003,2021-02-05 08:44:10,2021-02-05 15:34:38
ACCT00000529,CUST000427,SAVINGS,SAV_HIYIELD,2020-11-22,,FROZEN,0.0033,,BR0003,2020-11-22 19:57:10,2020-11-22 13:43:39
ACCT00000530,CUST000428,CHECKING,CHK_PREMIUM,2020-07-31,,ACTIVE,0.0768,,BR0017,2020-07-31 19:17:02,2020-07-31 21:26:01
ACCT00000531,CUST000429,CHECKING,CHK_BASIC,2020-04-08,2020-08-12,CLOSED,0.0689,,BR0007,2020-04-08 13:36:32,2020-04-08 06:44:07
ACCT00000532,CUST000430,CHECKING,CHK_PREMIUM,2021-08-01,,DORMANT,0.0124,,BR0019,2021-08-01 13:15:22,2021-08-01 19:35:39
ACCT00000533,CUST000431,MONEY_MARKET,MM_STANDARD,2022-04-01,2022-05-18,CLOSED,0.0299,,BR0016,2022-04-01 12:13:29,2022-04-01 14:53:51
ACCT00000534,CUST000431,CHECKING,CHK_BASIC,2022-08-07,,ACTIVE,0.0512,,BR0016,2022-08-07 20:31:10,2022-08-07 22:49:29
ACCT00000535,CUST000432,CHECKING,CHK_PREMIUM,2023-09-19,,ACTIVE,0.0531,,BR0001,2023-09-19 17:29:44,2023-09-19 15:22:31
ACCT00000536,CUST000433,MONEY_MARKET,MM_STANDARD,2021-04-06,,ACTIVE,0.0266,,BR0020,2021-04-06 13:44:40,2021-04-06 18:08:36
ACCT00000537,CUST000434,LOAN,LOAN_AUTO,2022-07-16,2022-10-12,CLOSED,0.1428,5000,BR0016,2022-07-16 08:35:14,2022-07-16 17:10:44
ACCT00000538,CUST000434,SAVINGS,SAV_HIYIELD,2021-11-02,,ACTIVE,0.0123,,BR0016,2021-11-02 07:29:57,2021-11-02 22:41:32
ACCT00000539,CUST000435,SAVINGS,SAV_BASIC,2021-11-10,,ACTIVE,0.0083,,BR0008,2021-11-10 17:31:18,2021-11-10 15:20:09
ACCT00000540,CUST000435,CHECKING,CHK_BASIC,2021-03-27,2023-07-31,CLOSED,0.0384,,BR0008,2021-03-27 18:48:39,2021-03-27 14:29:12
ACCT00000541,CUST000436,CHECKING,CHK_BASIC,2023-09-16,,ACTIVE,0.0247,,BR0009,2023-09-16 07:12:52,2023-09-16 17:43:54
ACCT00000542,CUST000436,CHECKING,CHK_BASIC,2023-06-21,,ACTIVE,0.0593,,BR0009,2023-06-21 15:56:18,2023-06-21 06:47:44
ACCT00000543,CUST000437,CREDIT,CC_BASIC,2022-05-12,,ACTIVE,0.0465,1000,BR0015,2022-05-12 11:51:45,2022-05-12 08:52:35
ACCT00000544,CUST000438,CHECKING,CHK_BASIC,2023-05-08,,ACTIVE,0.0289,,BR0019,2023-05-08 16:37:36,2023-05-08 07:45:01
ACCT00000545,CUST000439,MONEY_MARKET,MM_STANDARD,2021-07-10,2023-11-06,CLOSED,0.0724,,BR0003,2021-07-10 16:19:26,2021-07-10 06:05:35
ACCT00000546,CUST000440,MONEY_MARKET,MM_STANDARD,2022-05-24,,ACTIVE,0.0642,,BR0002,2022-05-24 13:16:51,2022-05-24 22:45:23
ACCT00000547,CUST000440,SAVINGS,SAV_HIYIELD,2022-05-15,,ACTIVE,0.0557,,BR0002,2022-05-15 20:27:34,2022-05-15 19:05:11
ACCT00000548,CUST000441,CHECKING,CHK_BASIC,2020-03-11,,ACTIVE,0.0621,,BR0002,2020-03-11 08:56:44,2020-03-11 12:32:05
ACCT00000549,CUST000442,CHECKING,CHK_PREMIUM,2023-08-10,2023-11-23,CLOSED,0.0453,,BR0016,2023-08-10 11:39:33,2023-08-10 07:35:34
ACCT00000550,CUST000443,MONEY_MARKET,MM_STANDARD,2021-08-11,,ACTIVE,0.0135,,BR0005,2021-08-11 09:52:36,2021-08-11 09:43:36
ACCT00000551,CUST000444,MONEY_MARKET,MM_STANDARD,2020-12-02,,ACTIVE,0.0162,,BR0007,2020-12-02 18:35:46,2020-12-02 12:06:28
ACCT00000552,CUST000445,SAVINGS,SAV_HIYIELD,2021-05-24,,ACTIVE,0.0779,,BR0012,2021-05-24 08:58:30,2021-05-24 08:00:54
ACCT00000553,CUST000446,CD,CD_6MO,2022-01-25,,ACTIVE,0.0499,,BR0019,2022-01-25 22:50:48,2022-01-25 21:18:02
ACCT00000554,CUST000447,CHECKING,CHK_BASIC,2021-12-16,,ACTIVE,0.0613,,BR0020,2021-12-16 13:17:51,2021-12-16 14:37:23
ACCT00000555,CUST000448,SAVINGS,SAV_HIYIELD,2020-02-20,,ACTIVE,0.0717,,BR0010,2020-02-20 21:49:25,2020-02-20 17:03:52
ACCT00000556,CUST000448,LOAN,LOAN_PERSONAL,2020-10-16,,DORMANT,0.1116,50000,BR0010,2020-10-16 20:09:14,2020-10-16 08:52:24
ACCT00000557,CUST000449,SAVINGS,SAV_HIYIELD,2020-07-28,,ACTIVE,0.0768,,BR0005,2020-07-28 22:46:04,2020-07-28 08:41:54
ACCT00000558,CUST000450,CD,CD_12MO,2020-03-16,,FROZEN,0.0781,,BR0008,2020-03-16 06:12:48,2020-03-16 18:55:49
ACCT00000559,CUST000451,SAVINGS,SAV_HIYIELD,2021-04-11,2023-01-09,CLOSED,0.0328,,BR0013,2021-04-11 18:25:43,2021-04-11 13:55:45
ACCT00000560,CUST000452,CHECKING,CHK_BASIC,2023-02-10,,ACTIVE,0.0033,,BR0009,2023-02-10 09:47:43,2023-02-10 16:33:52
ACCT00000561,CUST000452,CHECKING,CHK_PREMIUM,2022-10-20,,ACTIVE,0.0528,,BR0009,2022-10-20 19:12:15,2022-10-20 11:13:19
ACCT00000562,CUST000453,CREDIT,CC_REWARDS,2023-09-30,,ACTIVE,0.0242,50000,BR0014,2023-09-30 22:35:12,2023-09-30 11:15:29
ACCT00000563,CUST000454,SAVINGS,SAV_HIYIELD,2023-06-03,,ACTIVE,0.0157,,BR0003,2023-06-03 22:54:56,2023-06-03 16:58:34
ACCT00000564,CUST000455,SAVINGS,SAV_HIYIELD,2023-02-12,,DORMANT,0.0291,,BR0012,2023-02-12 09:13:39,2023-02-12 09:57:36
ACCT00000565,CUST000456,SAVINGS,SAV_BASIC,2022-04-09,,ACTIVE,0.0625,,BR0009,2022-04-09 13:27:31,2022-04-09 12:35:45
ACCT00000566,CUST000457,MONEY_MARKET,MM_STANDARD,2022-09-14,,ACTIVE,0.0036,,BR0006,2022-09-14 13:26:16,2022-09-14 20:23:33
ACCT00000567,CUST000458,CHECKING,CHK_PREMIUM,2021-01-10,,ACTIVE,0.0593,,BR0013,2021-01-10 14:06:25,2021-01-10 13:31:49
ACCT00000568,CUST000459,CHECKING,CHK_BASIC,2023-06-06,,ACTIVE,0.0464,,BR0006,2023-06-06 21:25:02,2023-06-06 09:16:22
ACCT00000569,CUST000460,SAVINGS,SAV_BASIC,2021-08-31,2022-01-13,CLOSED,0.0602,,BR0012,2021-08-31 14:16:51,2021-08-31 08:23:28
ACCT00000570,CUST000461,CHECKING,CHK_BASIC,2021-10-12,,ACTIVE,0.0067,,BR0013,2021-10-12 18:07:06,2021-10-12 15:24:58
ACCT00000571,CUST000462,CHECKING,CHK_BASIC,2023-01-01,,ACTIVE,0.0418,,BR0003,2023-01-01 11:25:47,2023-01-01 06:50:21
ACCT00000572,CUST000463,CHECKING,CHK_BASIC,2023-11-27,,ACTIVE,0.0596,,BR0016,2023-11-27 22:15:24,2023-11-27 22:48:16
ACCT00000573,CUST000464,CREDIT,CC_REWARDS,2021-07-14,,ACTIVE,0.0647,2000,BR0012,2021-07-14 15:56:51,2021-07-14 14:40:43
ACCT00000574,CUST000464,SAVINGS,SAV_HIYIELD,2021-08-08,,ACTIVE,0.0543,,BR0012,2021-08-08 19:01:00,2021-08-08 13:00:54
ACCT00000575,CUST000465,SAVINGS,SAV_HIYIELD,2021-07-01,,ACTIVE,0.0623,,BR0016,2021-07-01 13:33:24,2021-07-01 21:58:17
ACCT00000576,CUST000465,CD,CD_24MO,2020-10-09,,ACTIVE,0.0773,,BR0016,2020-10-09 20:47:55,2020-10-09 12:24:51
ACCT00000577,CUST000466,SAVINGS,SAV_BASIC,2021-05-10,,ACTIVE,0.0754,,BR0005,2021-05-10 16:53:43,2021-05-10 20:01:50
ACCT00000578,CUST000467,CREDIT,CC_REWARDS,2023-08-11,,ACTIVE,0.0036,1000,BR0015,2023-08-11 08:12:26,2023-08-11 14:54:57
ACCT00000579,CUST000468,CREDIT,CC_REWARDS,2021-03-30,,ACTIVE,0.0454,2000,BR0015,2021-03-30 21:52:29,2021-03-30 07:00:44
ACCT00000580,CUST000469,MONEY_MARKET,MM_STANDARD,2021-11-02,,ACTIVE,0.0702,,BR0007,2021-11-02 09:19:51,2021-11-02 11:38:22
ACCT00000581,CUST000470,CHECKING,CHK_PREMIUM,2022-10-19,,ACTIVE,0.0465,,BR0003,2022-10-19 15:08:53,2022-10-19 08:47:48
ACCT00000582,CUST000470,LOAN,LOAN_AUTO,2023-01-25,,FROZEN,0.2089,2000,BR0003,2023-01-25 21:21:10,2023-01-25 22:00:00
ACCT00000583,CUST000471,CREDIT,CC_BASIC,2022-10-08,,ACTIVE,0.0224,10000,BR0005,2022-10-08 15:44:48,2022-10-08 16:37:11
ACCT00000584,CUST000471,CHECKING,CHK_BASIC,2023-02-11,,ACTIVE,0.0445,,BR0005,2023-02-11 11:27:17,2023-02-11 22:38:31
ACCT00000585,CUST000472,LOAN,LOAN_PERSONAL,2023-11-05,,FROZEN,0.0506,10000,BR0007,2023-11-05 06:29:35,2023-11-05 09:08:43
ACCT00000586,CUST000472,LOAN,LOAN_AUTO,2023-11-30,,ACTIVE,0.121,1000,BR0007,2023-11-30 13:02:54,2023-11-30 14:55:49
ACCT00000587,CUST000473,MONEY_MARKET,MM_STANDARD,2021-02-01,2022-10-14,CLOSED,0.0504,,BR0017,2021-02-01 13:20:45,2021-02-01 17:49:09
ACCT00000588,CUST000473,SAVINGS,SAV_BASIC,2020-12-22,,ACTIVE,0.0543,,BR0017,2020-12-22 21:45:22,2020-12-22 18:42:31
ACCT00000589,CUST000474,MONEY_MARKET,MM_STANDARD,2021-04-01,,ACTIVE,0.0735,,BR0002,2021-04-01 19:56:20,2021-04-01 18:17:40
ACCT00000590,CUST000475,CHECKING,CHK_BASIC,2023-04-24,,ACTIVE,0.0708,,BR0007,2023-04-24 08:53:33,2023-04-24 20:02:43
ACCT00000591,CUST000476,SAVINGS,SAV_BASIC,2022-12-19,,FROZEN,0.0395,,BR0004,2022-12-19 09:07:26,2022-12-19 09:04:19
ACCT00000592,CUST000477,SAVINGS,SAV_BASIC,2023-04-25,,ACTIVE,0.0058,,BR0002,2023-04-25 20:23:51,2023-04-25 15:11:46
ACCT00000593,CUST000478,CREDIT,CC_BASIC,2022-08-07,,ACTIVE,0.0768,50000,BR0015,2022-08-07 22:58:34,2022-08-07 16:45:11
ACCT00000594,CUST000479,CD,CD_24MO,2023-06-01,,ACTIVE,0.0673,,BR0012,2023-06-01 21:29:00,2023-06-01 07:30:35
ACCT00000595,CUST000480,MONEY_MARKET,MM_STANDARD,2021-08-17,,ACTIVE,0.0146,,BR0009,2021-08-17 09:10:05,2021-08-17 06:35:10
ACCT00000596,CUST000480,CREDIT,CC_BASIC,2021-09-09,,ACTIVE,0.0495,50000,BR0009,2021-09-09 18:26:46,2021-09-09 06:09:34
ACCT00000597,CUST000480,SAVINGS,SAV_BASIC,2021-12-18,,ACTIVE,0.0665,,BR0009,2021-12-18 17:29:04,2021-12-18 19:19:25
ACCT00000598,CUST000480,CREDIT,CC_BASIC,2022-05-25,,ACTIVE,0.0665,2000,BR0009,2022-05-25 21:00:53,2022-05-25 06:28:02
ACCT00000599,CUST000481,CREDIT,CC_REWARDS,2023-07-20,,ACTIVE,0.0736,50000,BR0011,2023-07-20 19:48:51,2023-07-20 13:10:02
ACCT00000600,CUST000482,SAVINGS,SAV_BASIC,2023-10-13,,ACTIVE,0.0226,,BR0006,2023-10-13 14:38:09,2023-10-13 19:31:46
ACCT00000601,CUST000483,SAVINGS,SAV_HIYIELD,2022-05-28,,ACTIVE,0.0057,,BR0010,2022-05-28 21:51:18,2022-05-28 14:51:21
ACCT00000602,CUST000484,SAVINGS,SAV_HIYIELD,2021-04-09,,ACTIVE,0.0322,,BR0010,2021-04-09 14:05:49,2021-04-09 22:10:32
ACCT00000603,CUST000484,CHECKING,CHK_PREMIUM,2021-06-14,,ACTIVE,0.0387,,BR0010,2021-06-14 17:00:54,2021-06-14 07:12:19
ACCT00000604,CUST000485,CHECKING,CHK_PREMIUM,2022-03-08,,ACTIVE,0.0493,,BR0007,2022-03-08 13:03:13,2022-03-08 10:54:47
ACCT00000605,CUST000486,SAVINGS,SAV_HIYIELD,2023-06-21,,ACTIVE,0.0146,,BR0015,2023-06-21 17:28:14,2023-06-21 13:00:39
ACCT00000606,CUST000487,SAVINGS,SAV_HIYIELD,2023-02-06,,ACTIVE,0.0189,,BR0005,2023-02-06 08:27:32,2023-02-06 16:09:41
ACCT00000607,CUST000487,CHECKING,CHK_PREMIUM,2023-02-13,,DORMANT,0.0301,,BR0005,2023-02-13 10:21:45,2023-02-13 12:30:48
ACCT00000608,CUST000488,CD,CD_6MO,2021-08-28,,ACTIVE,0.0579,,BR0009,2021-08-28 17:53:53,2021-08-28 12:25:46
ACCT00000609,CUST000489,CHECKING,CHK_BASIC,2023-11-09,,ACTIVE,0.0182,,BR0020,2023-11-09 14:08:09,2023-11-09 17:44:25
ACCT00000610,CUST000489,CHECKING,CHK_BASIC,2023-12-21,,ACTIVE,0.0403,,BR0020,2023-12-21 11:11:21,2023-12-21 12:06:02
ACCT00000611,CUST000490,CHECKING,CHK_BASIC,2020-05-15,,DORMANT,0.0015,,BR0001,2020-05-15 15:09:41,2020-05-15 12:16:59
ACCT00000612,CUST000491,SAVINGS,SAV_BASIC,2020-08-26,,ACTIVE,0.0711,,BR0012,2020-08-26 12:43:07,2020-08-26 22:13:34
ACCT00000613,CUST000492,CHECKING,CHK_BASIC,2022-02-24,,DORMANT,0.0111,,BR0018,2022-02-24 21:57:35,2022-02-24 06:17:29
ACCT00000614,CUST000493,SAVINGS,SAV_BASIC,2022-08-07,,ACTIVE,0.0387,,BR0003,2022-08-07 19:36:42,2022-08-07 18:34:01
ACCT00000615,CUST000494,CD,CD_24MO,2022-09-25,,ACTIVE,0.0292,,BR0016,2022-09-25 15:46:53,2022-09-25 10:06:23
ACCT00000616,CUST000495,CHECKING,CHK_PREMIUM,2020-11-20,,ACTIVE,0.0239,,BR0013,2020-11-20 16:13:45,2020-11-20 10:40:52
ACCT00000617,CUST000496,SAVINGS,SAV_HIYIELD,2023-05-11,,ACTIVE,0.0423,,BR0015,2023-05-11 17:39:13,2023-05-11 14:46:08
ACCT00000618,CUST000497,CD,CD_24MO,2023-07-07,2023-11-30,CLOSED,0.0729,,BR0013,2023-07-07 20:58:58,2023-07-07 22:55:13
ACCT00000619,CUST000498,CD,CD_6MO,2022-06-17,2023-08-02,CLOSED,0.0198,,BR0006,2022-06-17 09:38:32,2022-06-17 17:48:37
ACCT00000620,CUST000499,SAVINGS,SAV_BASIC,2022-05-17,,FROZEN,0.0111,,BR0003,2022-05-17 06:25:27,2022-05-17 19:56:58
ACCT00000621,CUST000500,LOAN,LOAN_PERSONAL,2022-12-25,,ACTIVE,0.1207,10000,BR0006,2022-12-25 13:19:31,2022-12-25 19:30:05
