rate_id,rate_date,from_currency,to_currency,rate,rate_source,created_at
3568,2023-10-10,JPY,USD,0.007133,FED,2023-10-10 18:01:04
3569,2023-10-11,JPY,USD,0.00709241,ECB,2023-10-11 15:16:51
3570,2023-10-12,JPY,USD,0.00707429,ECB,2023-10-12 22:58:11
3571,2023-10-13,JPY,USD,0.00703362,ECB,2023-10-13 10:01:20
3572,2023-10-14,JPY,USD,0.00699189,FED,2023-10-14 16:00:30
3573,2023-10-15,JPY,USD,0.00699539,FED,2023-10-15 19:16:44
3574,2023-10-16,JPY,USD,0.00700481,FED,2023-10-16 12:40:25
3575,2023-10-17,JPY,USD,0.00697901,FED,2023-10-17 09:24:30
3576,2023-10-18,JPY,USD,0.00693237,ECB,2023-10-18 13:20:02
3577,2023-10-19,JPY,USD,0.00694462,ECB,2023-10-19 16:31:14
3578,2023-10-20,JPY,USD,0.00692936,FED,2023-10-20 06:44:04
3579,2023-10-21,JPY,USD,0.00696461,ECB,2023-10-21 19:55:02
3580,2023-10-22,JPY,USD,0.00699145,ECB,2023-10-22 20:26:34
3581,2023-10-23,JPY,USD,0.00699959,FED,2023-10-23 10:14:47
3582,2023-10-24,JPY,USD,0.00699938,ECB,2023-10-24 12:23:06
3583,2023-10-25,JPY,USD,0.00700252,FED,2023-10-25 09:17:41
3584,2023-10-26,JPY,USD,0.00700325,FED,2023-10-26 12:05:21
3585,2023-10-27,JPY,USD,0.00702889,ECB,2023-10-27 14:50:38
3586,2023-10-28,JPY,USD,0.00701549,ECB,2023-10-28 07:30:44
3587,2023-10-29,JPY,USD,0.00701333,ECB,2023-10-29 21:52:13
3588,2023-10-30,JPY,USD,0.00702587,FED,2023-10-30 16:06:05
3589,2023-10-31,JPY,USD,0.00701066,FED,2023-10-31 06:27:44
3590,2023-11-01,JPY,USD,0.00701031,FED,2023-11-01 17:48:28
3591,2023-11-02,JPY,USD,0.00699849,ECB,2023-11-02 06:42:17
3592,2023-11-03,JPY,USD,0.00699413,ECB,2023-11-03 11:52:10
3593,2023-11-04,JPY,USD,0.00699476,ECB,2023-11-04 12:52:13
3594,2023-11-05,JPY,USD,0.00700111,ECB,2023-11-05 10:18:29
3595,2023-11-06,JPY,USD,0.00702238,ECB,2023-11-06 07:07:46
3596,2023-11-07,JPY,USD,0.00703102,ECB,2023-11-07 17:40:48
3597,2023-11-08,JPY,USD,0.00704401,FED,2023-11-08 10:44:04
3598,2023-11-09,JPY,USD,0.00703182,ECB,2023-11-09 21:24:00
3599,2023-11-10,JPY,USD,0.00703449,ECB,2023-11-10 19:06:05
3600,2023-11-11,JPY,USD,0.00703946,ECB,2023-11-11 12:04:09
3601,2023-11-12,JPY,USD,0.00702005,ECB,2023-11-12 14:45:33
3602,2023-11-13,JPY,USD,0.00703149,FED,2023-11-13 20:10:53
3603,2023-11-14,JPY,USD,0.00705751,ECB,2023-11-14 20:27:11
3604,2023-11-15,JPY,USD,0.00705705,FED,2023-11-15 14:20:16
3605,2023-11-16,JPY,USD,0.0070191,ECB,2023-11-16 12:25:18
3606,2023-11-17,JPY,USD,0.00698933,FED,2023-11-17 20:59:05
3607,2023-11-18,JPY,USD,0.00699665,ECB,2023-11-18 07:14:47
3608,2023-11-19,JPY,USD,0.00698929,ECB,2023-11-19 21:25:58
3609,2023-11-20,JPY,USD,0.00696978,ECB,2023-11-20 07:33:11
3610,2023-11-21,JPY,USD,0.00694311,ECB,2023-11-21 10:15:58
3611,2023-11-22,JPY,USD,0.00698221,ECB,2023-11-22 13:34:35
3612,2023-11-23,JPY,USD,0.0069952,ECB,2023-11-23 16:33:34
3613,2023-11-24,JPY,USD,0.00700878,ECB,2023-11-24 11:02:27
3614,2023-11-25,JPY,USD,0.00701785,FED,2023-11-25 12:08:51
3615,2023-11-26,JPY,USD,0.00702597,ECB,2023-11-26 22:09:39
3616,2023-11-27,JPY,USD,0.00699435,FED,2023-11-27 08:27:46
3617,2023-11-28,JPY,USD,0.00698863,FED,2023-11-28 20:10:43
3618,2023-11-29,JPY,USD,0.00698224,FED,2023-11-29 16:01:02
3619,2023-11-30,JPY,USD,0.00698578,ECB,2023-11-30 06:05:20
3620,2023-12-01,JPY,USD,0.00694948,ECB,2023-12-01 08:05:44
3621,2023-12-02,JPY,USD,0.00696834,ECB,2023-12-02 20:50:57
3622,2023-12-03,JPY,USD,0.00701647,FED,2023-12-03 07:50:40
3623,2023-12-04,JPY,USD,0.00701619,ECB,2023-12-04 17:20:24
3624,2023-12-05,JPY,USD,0.00698751,ECB,2023-12-05 22:41:18
3625,2023-12-06,JPY,USD,0.00698777,ECB,2023-12-06 10:38:42
3626,2023-12-07,JPY,USD,0.00697147,FED,2023-12-07 15:31:33
3627,2023-12-08,JPY,USD,0.00697853,ECB,2023-12-08 15:32:39
3628,2023-12-09,JPY,USD,0.00697406,ECB,2023-12-09 16:24:30
3629,2023-12-10,JPY,USD,0.00699569,ECB,2023-12-10 07:38:03
3630,2023-12-11,JPY,USD,0.00700132,ECB,2023-12-11 14:56:15
3631,2023-12-12,JPY,USD,0.0069798,ECB,2023-12-12 17:46:33
3632,2023-12-13,JPY,USD,0.00700049,FED,2023-12-13 22:09:25
3633,2023-12-14,JPY,USD,0.00699275,FED,2023-12-14 10:51:17
3634,2023-12-15,JPY,USD,0.00700022,ECB,2023-12-15 16:23:42
3635,2023-12-16,JPY,USD,0.00701746,ECB,2023-12-16 18:46:02
3636,2023-12-17,JPY,USD,0.00702296,ECB,2023-12-17 21:03:26
3637,2023-12-18,JPY,USD,0.00702862,FED,2023-12-18 17:50:01
3638,2023-12-19,JPY,USD,0.00704953,ECB,2023-12-19 10:04:03
3639,2023-12-20,JPY,USD,0.0070488,ECB,2023-12-20 18:16:53
3640,2023-12-21,JPY,USD,0.00705532,ECB,2023-12-21 22:47:00
3641,2023-12-22,JPY,USD,0.00705281,ECB,2023-12-22 21:31:56
3642,2023-12-23,JPY,USD,0.00708712,ECB,2023-12-23 22:12:24
3643,2023-12-24,JPY,USD,0.0070844,ECB,2023-12-24 18:17:15
3644,2023-12-25,JPY,USD,0.00707097,ECB,2023-12-25 08:09:44
3645,2023-12-26,JPY,USD,0.00704512,ECB,2023-12-26 22:36:41
3646,2023-12-27,JPY,USD,0.00706381,FED,2023-12-27 19:19:10
3647,2023-12-28,JPY,USD,0.00710703,ECB,2023-12-28 17:46:46
3648,2023-12-29,JPY,USD,0.00711272,FED,2023-12-29 12:06:19
3649,2023-12-30,JPY,USD,0.00712849,FED,2023-12-30 07:52:24
3650,2023-12-31,JPY,USD,0.00712451,FED,2023-12-31 18:10:22
3651,2022-01-01,CHF,USD,1.12306592,FED,2022-01-01 07:11:25
3652,2022-01-02,CHF,USD,1.12198395,ECB,2022-01-02 17:21:34
3653,2022-01-03,CHF,USD,1.12083953,ECB,2022-01-03 08:30:24
3654,2022-01-04,CHF,USD,1.11827825,FED,2022-01-04 19:50:17
3655,2022-01-05,CHF,USD,1.12090302,ECB,2022-01-05 13:46:06
3656,2022-01-06,CHF,USD,1.1178454,FED,2022-01-06 13:35:44
3657,2022-01-07,CHF,USD,1.11574275,FED,2022-01-07 16:46:08
3658,2022-01-08,CHF,USD,1.11572996,FED,2022-01-08 07:43:44
3659,2022-01-09,CHF,USD,1.11424755,ECB,2022-01-09 15:15:13
3660,2022-01-10,CHF,USD,1.11658265,ECB,2022-01-10 12:48:52
3661,2022-01-11,CHF,USD,1.11272511,FED,2022-01-11 16:56:45
3662,2022-01-12,CHF,USD,1.11767696,ECB,2022-01-12 18:46:14
3663,2022-01-13,CHF,USD,1.11979483,ECB,2022-01-13 09:45:38
3664,2022-01-14,CHF,USD,1.11409346,FED,2022-01-14 22:29:46
3665,2022-01-15,CHF,USD,1.11533555,ECB,2022-01-15 12:15:37
3666,2022-01-16,CHF,USD,1.11414705,ECB,2022-01-16 12:31:13
3667,2022-01-17,CHF,USD,1.11733066,ECB,2022-01-17 07:56:26
3668,2022-01-18,CHF,USD,1.12093867,ECB,2022-01-18 08:05:58
3669,2022-01-19,CHF,USD,1.12094018,FED,2022-01-19 16:24:06
3670,2022-01-20,CHF,USD,1.11524763,FED,2022-01-20 22:54:26
3671,2022-01-21,CHF,USD,1.11621252,ECB,2022-01-21 06:58:11
3672,2022-01-22,CHF,USD,1.11095526,ECB,2022-01-22 06:51:01
3673,2022-01-23,CHF,USD,1.10837646,FED,2022-01-23 09:35:08
3674,2022-01-24,CHF,USD,1.10683103,ECB,2022-01-24 13:44:24
3675,2022-01-25,CHF,USD,1.10445467,FED,2022-01-25 14:46:18
3676,2022-01-26,CHF,USD,1.10853107,ECB,2022-01-26 19:58:00
3677,2022-01-27,CHF,USD,1.1122402,FED,2022-01-27 17:39:50
3678,2022-01-28,CHF,USD,1.10884449,FED,2022-01-28 10:56:03
3679,2022-01-29,CHF,USD,1.11286086,ECB,2022-01-29 22:40:49
3680,2022-01-30,CHF,USD,1.11495481,FED,2022-01-30 09:34:18
3681,2022-01-31,CHF,USD,1.11546348,FED,2022-01-31 16:53:01
3682,2022-02-01,CHF,USD,1.11879067,ECB,2022-02-01 19:12:10
3683,2022-02-02,CHF,USD,1.11957095,ECB,2022-02-02 22:09:04
3684,2022-02-03,CHF,USD,1.1177649,ECB,2022-02-03 20:17:21
3685,2022-02-04,CHF,USD,1.11706333,FED,2022-02-04 07:44:47
3686,2022-02-05,CHF,USD,1.11820434,FED,2022-02-05 10:33:34
3687,2022-02-06,CHF,USD,1.11355969,FED,2022-02-06 06:49:50
3688,2022-02-07,CHF,USD,1.11660848,FED,2022-02-07 13:31:59
3689,2022-02-08,CHF,USD,1.11377162,ECB,2022-02-08 22:44:06
3690,2022-02-09,CHF,USD,1.11595242,ECB,2022-02-09 10:27:49
3691,2022-02-10,CHF,USD,1.12046402,ECB,2022-02-10 07:33:56
3692,2022-02-11,CHF,USD,1.11393509,ECB,2022-02-11 17:24:25
3693,2022-02-12,CHF,USD,1.1150107,ECB,2022-02-12 18:09:43
3694,2022-02-13,CHF,USD,1.11405595,FED,2022-02-13 08:20:47
3695,2022-02-14,CHF,USD,1.11596607,ECB,2022-02-14 14:57:21
3696,2022-02-15,CHF,USD,1.12401463,FED,2022-02-15 07:52:27
3697,2022-02-16,CHF,USD,1.12187158,ECB,2022-02-16 21:40:54
3698,2022-02-17,CHF,USD,1.12174947,FED,2022-02-17 19:48:35
3699,2022-02-18,CHF,USD,1.12059751,ECB,2022-02-18 22:53:16
3700,2022-02-19,CHF,USD,1.11913016,FED,2022-02-19 07:07:15
3701,2022-02-20,CHF,USD,1.11770898,FED,2022-02-20 12:21:19
3702,2022-02-21,CHF,USD,1.12173004,ECB,2022-02-21 21:55:42
3703,2022-02-22,CHF,USD,1.12642133,ECB,2022-02-22 19:02:13
3704,2022-02-23,CHF,USD,1.1235436,ECB,2022-02-23 17:39:46
3705,2022-02-24,CHF,USD,1.12465788,FED,2022-02-24 20:44:44
3706,2022-02-25,CHF,USD,1.12576124,ECB,2022-02-25 07:32:23
3707,2022-02-26,CHF,USD,1.13021085,ECB,2022-02-26 15:18:36
3708,2022-02-27,CHF,USD,1.13001961,ECB,2022-02-27 06:45:28
3709,2022-02-28,CHF,USD,1.13449695,ECB,2022-02-28 18:48:38
3710,2022-03-01,CHF,USD,1.13426781,FED,2022-03-01 18:55:49
3711,2022-03-02,CHF,USD,1.1307247,FED,2022-03-02 08:56:33
3712,2022-03-03,CHF,USD,1.12540097,FED,2022-03-03 10:34:50
3713,2022-03-04,CHF,USD,1.12318431,ECB,2022-03-04 10:21:36
3714,2022-03-05,CHF,USD,1.12565645,ECB,2022-03-05 15:01:49
3715,2022-03-06,CHF,USD,1.12274962,ECB,2022-03-06 11:56:12
3716,2022-03-07,CHF,USD,1.12274164,ECB,2022-03-07 11:53:49
3717,2022-03-08,CHF,USD,1.12358151,ECB,2022-03-08 19:25:36
3718,2022-03-09,CHF,USD,1.1213392,ECB,2022-03-09 19:39:44
3719,2022-03-10,CHF,USD,1.1255927,ECB,2022-03-10 18:40:07
3720,2022-03-11,CHF,USD,1.12621298,FED,2022-03-11 19:57:01
3721,2022-03-12,CHF,USD,1.12490138,ECB,2022-03-12 15:35:46
3722,2022-03-13,CHF,USD,1.12327796,ECB,2022-03-13 22:38:14
3723,2022-03-14,CHF,USD,1.12100134,FED,2022-03-14 13:57:33
3724,2022-03-15,CHF,USD,1.12540703,ECB,2022-03-15 06:53:52
3725,2022-03-16,CHF,USD,1.1316966,FED,2022-03-16 19:56:42
3726,2022-03-17,CHF,USD,1.13093539,ECB,2022-03-17 10:57:44
3727,2022-03-18,CHF,USD,1.12762405,ECB,2022-03-18 10:25:37
3728,2022-03-19,CHF,USD,1.12616396,FED,2022-03-19 10:27:42
3729,2022-03-20,CHF,USD,1.12556928,FED,2022-03-20 18:22:26
3730,2022-03-21,CHF,USD,1.13144735,ECB,2022-03-21 12:00:35
3731,2022-03-22,CHF,USD,1.12789407,ECB,2022-03-22 12:51:33
3732,2022-03-23,CHF,USD,1.12829799,FED,2022-03-23 16:59:48
3733,2022-03-24,CHF,USD,1.13304352,FED,2022-03-24 18:34:09
3734,2022-03-25,CHF,USD,1.13752911,ECB,2022-03-25 15:54:32
3735,2022-03-26,CHF,USD,1.1365267,ECB,2022-03-26 11:30:48
3736,2022-03-27,CHF,USD,1.14375861,ECB,2022-03-27 06:00:42
3737,2022-03-28,CHF,USD,1.14595215,FED,2022-03-28 18:04:03
3738,2022-03-29,CHF,USD,1.1430138,ECB,2022-03-29 18:32:12
3739,2022-03-30,CHF,USD,1.14755206,FED,2022-03-30 06:03:04
3740,2022-03-31,CHF,USD,1.14987565,FED,2022-03-31 22:03:39
3741,2022-04-01,CHF,USD,1.14903482,ECB,2022-04-01 16:03:29
3742,2022-04-02,CHF,USD,1.1479042,FED,2022-04-02 11:55:40
3743,2022-04-03,CHF,USD,1.14098902,FED,2022-04-03 19:40:09
3744,2022-04-04,CHF,USD,1.14004126,ECB,2022-04-04 17:14:40
3745,2022-04-05,CHF,USD,1.139924,FED,2022-04-05 20:28:38
3746,2022-04-06,CHF,USD,1.14054284,FED,2022-04-06 18:10:03
3747,2022-04-07,CHF,USD,1.13971221,ECB,2022-04-07 18:48:55
3748,2022-04-08,CHF,USD,1.13607247,FED,2022-04-08 10:38:08
3749,2022-04-09,CHF,USD,1.13364324,ECB,2022-04-09 21:46:40
3750,2022-04-10,CHF,USD,1.13723187,FED,2022-04-10 18:59:03
3751,2022-04-11,CHF,USD,1.14160827,ECB,2022-04-11 14:01:25
3752,2022-04-12,CHF,USD,1.14110879,FED,2022-04-12 08:12:12
3753,2022-04-13,CHF,USD,1.14183789,ECB,2022-04-13 16:22:45
3754,2022-04-14,CHF,USD,1.14421822,ECB,2022-04-14 12:22:58
3755,2022-04-15,CHF,USD,1.14581594,ECB,2022-04-15 20:00:13
3756,2022-04-16,CHF,USD,1.145416,ECB,2022-04-16 09:05:38
3757,2022-04-17,CHF,USD,1.14715513,ECB,2022-04-17 19:15:52
3758,2022-04-18,CHF,USD,1.15003317,FED,2022-04-18 10:29:31
3759,2022-04-19,CHF,USD,1.14098102,FED,2022-04-19 09:12:13
3760,2022-04-20,CHF,USD,1.1383036,FED,2022-04-20 08:57:42
3761,2022-04-21,CHF,USD,1.13549556,ECB,2022-04-21 11:55:37
3762,2022-04-22,CHF,USD,1.13467816,FED,2022-04-22 07:09:55
3763,2022-04-23,CHF,USD,1.13145501,ECB,2022-04-23 19:17:18
3764,2022-04-24,CHF,USD,1.13392906,ECB,2022-04-24 13:28:13
3765,2022-04-25,CHF,USD,1.13126836,FED,2022-04-25 21:34:06
3766,2022-04-26,CHF,USD,1.12543355,ECB,2022-04-26 20:47:50
3767,2022-04-27,CHF,USD,1.12138117,ECB,2022-04-27 08:00:53
3768,2022-04-28,CHF,USD,1.12138984,ECB,2022-04-28 08:56:31
3769,2022-04-29,CHF,USD,1.12492192,ECB,2022-04-29 09:40:12
3770,2022-04-30,CHF,USD,1.12214727,FED,2022-04-30 22:59:26
3771,2022-05-01,CHF,USD,1.12414791,FED,2022-05-01 20:14:48
3772,2022-05-02,CHF,USD,1.12788309,FED,2022-05-02 13:55:52
3773,2022-05-03,CHF,USD,1.12117139,ECB,2022-05-03 16:26:01
3774,2022-05-04,CHF,USD,1.11948694,FED,2022-05-04 13:36:48
3775,2022-05-05,CHF,USD,1.11425712,FED,2022-05-05 19:25:43
3776,2022-05-06,CHF,USD,1.11596136,ECB,2022-05-06 20:30:44
3777,2022-05-07,CHF,USD,1.12212723,FED,2022-05-07 13:57:25
3778,2022-05-08,CHF,USD,1.12463116,ECB,2022-05-08 06:23:48
3779,2022-05-09,CHF,USD,1.128839,ECB,2022-05-09 11:11:14
3780,2022-05-10,CHF,USD,1.12889875,FED,2022-05-10 16:43:10
3781,2022-05-11,CHF,USD,1.13180032,FED,2022-05-11 06:49:21
3782,2022-05-12,CHF,USD,1.13355018,FED,2022-05-12 09:43:16
3783,2022-05-13,CHF,USD,1.13194513,ECB,2022-05-13 22:41:49
3784,2022-05-14,CHF,USD,1.13303534,ECB,2022-05-14 08:36:08
3785,2022-05-15,CHF,USD,1.13143514,FED,2022-05-15 07:35:37
3786,2022-05-16,CHF,USD,1.13445805,FED,2022-05-16 13:27:39
3787,2022-05-17,CHF,USD,1.1322814,ECB,2022-05-17 11:08:57
3788,2022-05-18,CHF,USD,1.13050793,ECB,2022-05-18 16:51:02
3789,2022-05-19,CHF,USD,1.1354707,ECB,2022-05-19 19:46:38
3790,2022-05-20,CHF,USD,1.13389946,FED,2022-05-20 22:18:41
3791,2022-05-21,CHF,USD,1.13871873,FED,2022-05-21 22:35:40
3792,2022-05-22,CHF,USD,1.14387178,ECB,2022-05-22 08:18:22
3793,2022-05-23,CHF,USD,1.13975675,FED,2022-05-23 07:44:41
3794,2022-05-24,CHF,USD,1.14103611,FED,2022-05-24 08:22:59
3795,2022-05-25,CHF,USD,1.14417133,FED,2022-05-25 20:24:30
3796,2022-05-26,CHF,USD,1.15074929,ECB,2022-05-26 11:01:59
3797,2022-05-27,CHF,USD,1.14867967,ECB,2022-05-27 08:46:40
3798,2022-05-28,CHF,USD,1.14684486,FED,2022-05-28 21:39:34
3799,2022-05-29,CHF,USD,1.14255014,FED,2022-05-29 22:31:45
3800,2022-05-30,CHF,USD,1.14275269,ECB,2022-05-30 10:20:33
3801,2022-05-31,CHF,USD,1.13920856,ECB,2022-05-31 16:43:33
3802,2022-06-01,CHF,USD,1.13735758,ECB,2022-06-01 18:41:11
3803,2022-06-02,CHF,USD,1.13486218,FED,2022-06-02 07:44:17
3804,2022-06-03,CHF,USD,1.12936246,ECB,2022-06-03 17:48:24
3805,2022-06-04,CHF,USD,1.12590988,FED,2022-06-04 07:01:43
3806,2022-06-05,CHF,USD,1.12910414,ECB,2022-06-05 11:17:57
3807,2022-06-06,CHF,USD,1.12342524,FED,2022-06-06 17:17:16
3808,2022-06-07,CHF,USD,1.1219073,ECB,2022-06-07 22:25:29
3809,2022-06-08,CHF,USD,1.12005702,FED,2022-06-08 15:11:40
3810,2022-06-09,CHF,USD,1.11882534,ECB,2022-06-09 10:43:34
3811,2022-06-10,CHF,USD,1.11839108,FED,2022-06-10 13:55:12
3812,2022-06-11,CHF,USD,1.11190722,ECB,2022-06-11 16:25:10
3813,2022-06-12,CHF,USD,1.11156595,FED,2022-06-12 11:34:48
3814,2022-06-13,CHF,USD,1.11661946,FED,2022-06-13 21:11:58
3815,2022-06-14,CHF,USD,1.11974862,ECB,2022-06-14 18:37:14
3816,2022-06-15,CHF,USD,1.11861944,ECB,2022-06-15 16:33:38
3817,2022-06-16,CHF,USD,1.11925744,ECB,2022-06-16 22:06:35
3818,2022-06-17,CHF,USD,1.11609312,FED,2022-06-17 17:23:01
3819,2022-06-18,CHF,USD,1.11979863,FED,2022-06-18 18:54:35
3820,2022-06-19,CHF,USD,1.11863256,FED,2022-06-19 06:39:20
3821,2022-06-20,CHF,USD,1.11884994,FED,2022-06-20 14:14:00
3822,2022-06-21,CHF,USD,1.1130737,ECB,2022-06-21 15:40:39
3823,2022-06-22,CHF,USD,1.11672586,ECB,2022-06-22 09:58:30
3824,2022-06-23,CHF,USD,1.12016575,FED,2022-06-23 11:03:12
3825,2022-06-24,CHF,USD,1.1149651,ECB,2022-06-24 14:50:02
3826,2022-06-25,CHF,USD,1.11426012,ECB,2022-06-25 17:13:25
3827,2022-06-26,CHF,USD,1.11321062,FED,2022-06-26 09:20:52
3828,2022-06-27,CHF,USD,1.11598119,FED,2022-06-27 12:06:13
3829,2022-06-28,CHF,USD,1.11555926,ECB,2022-06-28 19:30:46
3830,2022-06-29,CHF,USD,1.1123916,ECB,2022-06-29 13:51:27
3831,2022-06-30,CHF,USD,1.10963395,ECB,2022-06-30 14:54:09
3832,2022-07-01,CHF,USD,1.11057911,ECB,2022-07-01 15:49:50
3833,2022-07-02,CHF,USD,1.11550239,ECB,2022-07-02 20:24:39
3834,2022-07-03,CHF,USD,1.11851727,ECB,2022-07-03 22:30:35
3835,2022-07-04,CHF,USD,1.12358212,ECB,2022-07-04 21:00:17
3836,2022-07-05,CHF,USD,1.12560179,FED,2022-07-05 10:15:54
3837,2022-07-06,CHF,USD,1.12130521,FED,2022-07-06 18:10:56
3838,2022-07-07,CHF,USD,1.1209208,ECB,2022-07-07 16:35:51
3839,2022-07-08,CHF,USD,1.12588698,FED,2022-07-08 07:20:55
3840,2022-07-09,CHF,USD,1.12284713,FED,2022-07-09 20:34:28
3841,2022-07-10,CHF,USD,1.12160867,ECB,2022-07-10 21:45:21
3842,2022-07-11,CHF,USD,1.12819758,FED,2022-07-11 14:34:40
3843,2022-07-12,CHF,USD,1.12579248,FED,2022-07-12 16:50:45
3844,2022-07-13,CHF,USD,1.1295987,FED,2022-07-13 11:32:08
3845,2022-07-14,CHF,USD,1.12802667,ECB,2022-07-14 08:51:44
3846,2022-07-15,CHF,USD,1.13242678,FED,2022-07-15 16:01:08
3847,2022-07-16,CHF,USD,1.13277379,ECB,2022-07-16 07:09:51
3848,2022-07-17,CHF,USD,1.13261726,FED,2022-07-17 17:40:14
3849,2022-07-18,CHF,USD,1.12664327,ECB,2022-07-18 13:08:41
3850,2022-07-19,CHF,USD,1.12306147,ECB,2022-07-19 16:55:20
3851,2022-07-20,CHF,USD,1.12338439,FED,2022-07-20 21:02:33
3852,2022-07-21,CHF,USD,1.12353452,ECB,2022-07-21 19:35:47
3853,2022-07-22,CHF,USD,1.12417559,FED,2022-07-22 15:54:33
3854,2022-07-23,CHF,USD,1.1255879,FED,2022-07-23 18:37:39
3855,2022-07-24,CHF,USD,1.12950826,FED,2022-07-24 13:27:28
3856,2022-07-25,CHF,USD,1.12938712,FED,2022-07-25 15:41:26
3857,2022-07-26,CHF,USD,1.12961275,FED,2022-07-26 22:47:45
3858,2022-07-27,CHF,USD,1.12992217,ECB,2022-07-27 17:18:13
3859,2022-07-28,CHF,USD,1.13114593,ECB,2022-07-28 11:45:34
3860,2022-07-29,CHF,USD,1.13074535,ECB,2022-07-29 10:12:53
3861,2022-07-30,CHF,USD,1.13283781,ECB,2022-07-30 06:40:19
3862,2022-07-31,CHF,USD,1.13371256,ECB,2022-07-31 07:24:47
3863,2022-08-01,CHF,USD,1.13518649,ECB,2022-08-01 19:16:31
3864,2022-08-02,CHF,USD,1.1352618,ECB,2022-08-02 12:45:35
3865,2022-08-03,CHF,USD,1.13452762,ECB,2022-08-03 21:25:33
3866,2022-08-04,CHF,USD,1.13470043,ECB,2022-08-04 20:11:50
3867,2022-08-05,CHF,USD,1.13603401,FED,2022-08-05 16:16:47
3868,2022-08-06,CHF,USD,1.13890242,FED,2022-08-06 14:30:08
3869,2022-08-07,CHF,USD,1.13397076,ECB,2022-08-07 16:09:39
3870,2022-08-08,CHF,USD,1.13864556,ECB,2022-08-08 22:52:49
3871,2022-08-09,CHF,USD,1.14208802,FED,2022-08-09 13:46:06
3872,2022-08-10,CHF,USD,1.13762962,FED,2022-08-10 07:35:55
3873,2022-08-11,CHF,USD,1.13915875,ECB,2022-08-11 21:11:04
3874,2022-08-12,CHF,USD,1.14250236,FED,2022-08-12 12:12:28
3875,2022-08-13,CHF,USD,1.14378431,ECB,2022-08-13 06:20:11
3876,2022-08-14,CHF,USD,1.13839561,ECB,2022-08-14 10:36:36
3877,2022-08-15,CHF,USD,1.14039436,FED,2022-08-15 11:06:46
3878,2022-08-16,CHF,USD,1.13911735,FED,2022-08-16 16:42:54
3879,2022-08-17,CHF,USD,1.13491343,ECB,2022-08-17 10:15:57
3880,2022-08-18,CHF,USD,1.13243013,ECB,2022-08-18 16:41:23
3881,2022-08-19,CHF,USD,1.1316816,ECB,2022-08-19 16:35:19
3882,2022-08-20,CHF,USD,1.12925169,FED,2022-08-20 19:07:31
3883,2022-08-21,CHF,USD,1.12865567,FED,2022-08-21 13:10:51
3884,2022-08-22,CHF,USD,1.12492701,FED,2022-08-22 15:15:01
3885,2022-08-23,CHF,USD,1.12255922,FED,2022-08-23 21:39:45
3886,2022-08-24,CHF,USD,1.12142838,ECB,2022-08-24 11:57:28
3887,2022-08-25,CHF,USD,1.11623411,FED,2022-08-25 06:11:36
3888,2022-08-26,CHF,USD,1.11229565,ECB,2022-08-26 20:04:10
3889,2022-08-27,CHF,USD,1.11465538,FED,2022-08-27 22:58:31
3890,2022-08-28,CHF,USD,1.11551409,ECB,2022-08-28 12:31:45
3891,2022-08-29,CHF,USD,1.11787122,ECB,2022-08-29 10:09:01
3892,2022-08-30,CHF,USD,1.11604806,ECB,2022-08-30 10:50:23
3893,2022-08-31,CHF,USD,1.11132175,ECB,2022-08-31 12:11:02
3894,2022-09-01,CHF,USD,1.1148724,ECB,2022-09-01 14:48:35
3895,2022-09-02,CHF,USD,1.10878353,FED,2022-09-02 22:32:32
3896,2022-09-03,CHF,USD,1.10920482,FED,2022-09-03 17:43:13
3897,2022-09-04,CHF,USD,1.10734831,FED,2022-09-04 22:22:11
3898,2022-09-05,CHF,USD,1.10236599,ECB,2022-09-05 18:59:03
3899,2022-09-06,CHF,USD,1.10461899,ECB,2022-09-06 12:01:17
3900,2022-09-07,CHF,USD,1.09747146,FED,2022-09-07 13:59:24
3901,2022-09-08,CHF,USD,1.09377853,FED,2022-09-08 09:29:04
3902,2022-09-09,CHF,USD,1.08900853,FED,2022-09-09 11:13:55
3903,2022-09-10,CHF,USD,1.08804371,ECB,2022-09-10 06:49:09
3904,2022-09-11,CHF,USD,1.08112794,ECB,2022-09-11 17:42:01
3905,2022-09-12,CHF,USD,1.0829332,FED,2022-09-12 22:12:03
3906,2022-09-13,CHF,USD,1.08412062,ECB,2022-09-13 06:36:26
3907,2022-09-14,CHF,USD,1.0854699,FED,2022-09-14 08:38:07
3908,2022-09-15,CHF,USD,1.08540346,ECB,2022-09-15 18:03:40
3909,2022-09-16,CHF,USD,1.08649282,ECB,2022-09-16 11:07:55
3910,2022-09-17,CHF,USD,1.08801232,FED,2022-09-17 19:29:48
3911,2022-09-18,CHF,USD,1.08743337,ECB,2022-09-18 09:07:24
3912,2022-09-19,CHF,USD,1.08651926,FED,2022-09-19 09:08:58
3913,2022-09-20,CHF,USD,1.08721733,ECB,2022-09-20 20:08:46
3914,2022-09-21,CHF,USD,1.08871903,FED,2022-09-21 22:48:28
3915,2022-09-22,CHF,USD,1.09069568,ECB,2022-09-22 07:18:36
3916,2022-09-23,CHF,USD,1.08980011,ECB,2022-09-23 19:24:21
3917,2022-09-24,CHF,USD,1.08993892,ECB,2022-09-24 20:41:56
3918,2022-09-25,CHF,USD,1.09045796,FED,2022-09-25 22:06:09
3919,2022-09-26,CHF,USD,1.09069791,ECB,2022-09-26 08:18:01
3920,2022-09-27,CHF,USD,1.08804506,FED,2022-09-27 22:08:59
